uuid,link_id,link,time_class,time_control,rated,white,white_rating,black,black_rating,rating_diff,opening,simple_opening,eco_code,my_color,result,white_accuracy,black_accuracy,Time,end_time,moves
085d1e78-2170-11f1-b170-620bca01000f,166035949724,https://www.chess.com/game/live/166035949724,bullet,60+1,True,volkov552098,895,ParpasP,878,17,Sicilian-Defense-French-Variation,Sicilian Defense,/www.chess.com/openings/Sicilian-Defense-French-Variation,Black,Loss,,,2026-03-16 20:43:26+01:00,1773690206,e4|c5|Nf3|e6|Bc4|d5|exd5|exd5|Bb3|Nf6|Nc3|a6|O-O|Bd6|Re1+|Be6|Nxd5|Nxd5|Bxd5|O-O|Bxb7|Ra7|Be4|Qc7|g3|Bg4|h3|Bxg3|hxg4|Re8|Bxh7+|Kxh7|Rxe8|Bh2+|Nxh2|Qf4|Qe2|Nc6|Qe4+|Qxe4|Rxe4|f6|d3|Nd4|Be3|Nxc2|Bxc5|Nxa1|Bxa7|Nc2|d4|Kg6|d5|f5|gxf5+|Kxf5|f3|g5|d6|g4|Nxg4|Kg5|d7|a5|d8=Q+|Kf5|Qf6#
a3d5a498-216f-11f1-bdcd-8be65501000f,166035842438,https://www.chess.com/game/live/166035842438,bullet,60+1,True,Rinceryan,977,ParpasP,886,91,Sicilian-Defense-McDonnell-Attack-2...d6-3.Nf3-Nc6,Sicilian Defense,/www.chess.com/openings/Sicilian-Defense-McDonnell-Attack-2...d6-3.Nf3-Nc6,Black,Loss,64.86,58.99,2026-03-16 20:40:36+01:00,1773690036,e4|c5|f4|Nc6|Nf3|d6|Bc4|Bg4|O-O|e6|d3|Nge7|Nc3|g6|Bd2|Bg7|a3|O-O|f5|exf5|exf5|Bxf5|Ng5|a6|Nd5|Nxd5|Bxd5|Ne7|Bxf7+|Rxf7|Nxf7|Kxf7|Qf3|Kg8|Qxb7|Rb8|Qf3|Rxb2|Rae1|Rxc2|Bg5|Kf7|Bxe7|Qb6|Qd5+|Ke8|Bf6+|Kd7|Qf7+|Kc6|Bxg7|Bxd3|Rf6|c4+|Kh1
111c753f-216f-11f1-bf85-ee22e901000f,166035684248,https://www.chess.com/game/live/166035684248,bullet,60+1,True,ParpasP,892,pramttl,853,39,Queens-Gambit-Declined-Marshall-Defense-3.cxd5-Qxd5-4.Nc3,Queen's Gambit Declined,/www.chess.com/openings/Queens-Gambit-Declined-Marshall-Defense-3.cxd5-Qxd5-4.Nc3,White,Win,,,2026-03-16 20:37:51+01:00,1773689871,d4|d5|c4|Nf6|cxd5|Qxd5|Nc3|Qa5|Bd2|e5|Nf3|Bb4|a3|Bxc3|Bxc3|Qd5|Nxe5|O-O|e3|Nc6|Nf3|Bg4|Be2|Ne4|O-O|Nxc3|bxc3|Rae8|Rb1|h5|Rxb7|Na5|Rxa7|Nc4|Bxc4|Qxc4|h3|Bxf3|Qxf3|Qxc3|Qg3|g6|Qxc7|Qxc7|Rxc7|Ra8|Ra1|Rab8|a4|Rb2|a5|Ra8|Rc6|Rab8|a6|Re2|a7|Rbb2|a8=Q+|Kg7|Qb7|Rxf2|Qxb2|Rxb2|Rac1|Re2|Rb6|Rxe3|Rbb1|Rd3|Rd1|Rc3|d5|Rc7|d6|Rd7|Rbc1|Rd8|Rc7|Rb8|d7|Rd8|Rc8|Rxd7|Rxd7|Kh6|Kf2|g5|Ke3|g4|hxg4|hxg4|Kf4|Kh5|Kf5|Kh4|Rxf7|g3|Rg7|Kh5|Kf4|Kh6|Rgg8|Kh7|Rxg3|Kh6|Kf3|Kh5|Rc5+|Kh6|Rh3+|Kg6|Kf4|Kf6|Rhh5|Ke6|g4|Kd6|g5|Kxc5|g6+|Kd6|g7|Ke7|g8=Q|Kd6|Qg6+|Ke7|Rh7+|Kf8|Qf7#
91a38ddf-216e-11f1-b8aa-291ec601000f,166035546740,https://www.chess.com/game/live/166035546740,bullet,60+1,True,TheRojoPanda,853,ParpasP,885,-32,Reti-Opening-Sicilian-Invitation,Reti Opening,/www.chess.com/openings/Reti-Opening-Sicilian-Invitation,Black,Win,,,2026-03-16 20:33:42+01:00,1773689622,Nf3|c5|d4|cxd4|Qxd4|Nc6|Qd1|d5|Bf4|Nf6|e3|Bf5|a3|e6|Nbd2|Bd6|Bxd6|Qxd6|Be2|O-O|O-O|Rac8|b4|Rfe8|Bd3|Ng4|Bxf5|exf5|h3|Nge5|Nxe5|Rxe5|Nf3|Re6|Qd2|Rg6|Rfd1|Rd8|c4|Ne7|c5|Qc6|Nd4|Qc7|Qe2|Nc6|Qf3|Nxd4|Rxd4|Qe5|Rad1|Rg5|Rxd5|Rxd5|Rxd5|Qf6|Rd6|Qe7|Qd5|h6|Qd3|Qe4|Qxe4|fxe4|Rd7|b6|cxb6|axb6|Rd6|Rb5|a4|Rxb4|Kh2|Kf8|Kg3|Ke7|Rc6|Kd7
2a1e8bc1-216e-11f1-bf85-ee22e901000f,166035435254,https://www.chess.com/game/live/166035435254,bullet,60+1,True,ParpasP,877,vandanshah810,957,-80,Pirc-Defense-Main-Line,Pirc Defense,/www.chess.com/openings/Pirc-Defense-Main-Line,White,Loss,,,2026-03-16 20:30:17+01:00,1773689417,d4|Nf6|Nc3|d6|e4|g6|e5|Nfd7|Nf3|Bg7|Be3|O-O|Qd2|b6|Bc4|e6|O-O|d5|Bb3|c5|dxc5|bxc5|a3|d4|Nxd4|cxd4|Bxd4|Nxe5|Rfe1|Nec6|Bxg7|Qxd2|Bxf8|Kxf8|Re2|Qd6|Rd1|Qe7|Nd5|Qg5|Nc7|Bb7|Nxa8|Nd4|f3|Nxe2+|Kf2|Bxa8|Kxe2|h5|Kf2|Kg7|Rd8|Qxd8|Ba4|Qd2+|Kg3|Qg5+|Kf2|h4|Bb3|Qd2+|Kf1|Nc6
c2beec57-216d-11f1-b170-620bca01000f,166035323328,https://www.chess.com/game/live/166035323328,bullet,60+1,True,ParpasP,883,KostinAntonN,850,33,Queens-Gambit-Declined-Exchange-Variation-4...Nxd5-5.e4-Nxc3-6.bxc3,Queen's Gambit Declined,/www.chess.com/openings/Queens-Gambit-Declined-Exchange-Variation-4...Nxd5-5.e4-Nxc3-6.bxc3,White,Win,,,2026-03-16 20:27:21+01:00,1773689241,d4|d5|c4|e6|Nc3|Nf6|cxd5|Nxd5|e4|Nxc3|bxc3|Be7|Bd3|O-O|Ne2|Nc6|O-O|h6|f4|a6|Rb1|b5|c4|Nxd4|Nxd4|Qxd4+|Kh1|bxc4|Be2|Qxd1|Rxd1|a5|Bxc4|Ba6|Bxa6|Rxa6|Rb7|Rc6|Rd7|Bd8|Rd1|Be7|Ra7|Bb4|a3|Be7|Rxa5|Rb8|Be3|Rb3|a4
9ccbcaef-2169-11f1-a17d-d14fe201000f,166034163298,https://www.chess.com/game/live/166034163298,bullet,60+1,True,ParpasP,875,ImGyan,821,54,Modern-Defense-with-1-d4-2.c4-Bg7-3.e4-e6-4.Nc3,Modern Defense,/www.chess.com/openings/Modern-Defense-with-1-d4-2.c4-Bg7-3.e4-e6-4.Nc3,White,Win,69.42,68.73,2026-03-16 19:58:11+01:00,1773687491,d4|g6|c4|Bg7|Nc3|e6|e4|b6|h3|Bb7|Nf3|Ne7|Bd3|O-O|Bf4|d5|e5|dxc4|Bxc4|Nbc6|O-O|Nf5|Ne2|a6|Rc1|b5|Bb3|Rb8|d5|exd5|Bxd5|Qe7|Bxc6|Bxc6|Rxc6|Rfd8|Qb3|Qe8|Rfc1|Ne7|R6c2|Nd5|Nc3|Nxf4|Ne2|Nxe2+|Rxe2|Rbc8|Rce1|c5|e6|fxe6|Rxe6|Qf8|Rf6+|c4|Rxf8+|Rxf8|Qe3|Rce8|Qc5|Rxf3|gxf3|Rxe1+|Kg2|Bxb2|Qc8+|Kg7|Qg4
2ccf949b-2169-11f1-bf85-ee22e901000f,166034039966,https://www.chess.com/game/live/166034039966,bullet,60+1,True,StrategicRook96,873,ParpasP,868,5,Queens-Gambit-Declined-Exchange-Variation-4...exd5-5.Bf4,Queen's Gambit Declined,/www.chess.com/openings/Queens-Gambit-Declined-Exchange-Variation-4...exd5-5.Bf4,Black,Win,,,2026-03-16 19:54:42+01:00,1773687282,d4|Nf6|c4|d5|Nc3|e6|cxd5|exd5|Bf4|Bb4|e3|c5|Bb5+|Nc6|Nf3|a6|Bd3|O-O|O-O|Qb6|a3|Bxc3|bxc3|cxd4|cxd4|Qd8|h3|Re8|a4|Nb4|Bb1|Bd7|Qb3|Nc6|Qxb7|Ne4|Bxe4|Rxe4|Nd2|Re7|Rab1|Bxh3|gxh3|Rxb7|Rxb7|Qh4|Kh2|Rb8|Bxb8|h6|Bg3|Qg5|Rfb1|Kh7|R7b6|Ne7|Rxa6|Nf5
9a7b4014-2168-11f1-b8aa-291ec601000f,166033878440,https://www.chess.com/game/live/166033878440,bullet,60+1,True,ParpasP,859,CMAZID,850,9,Queens-Gambit-Declined-Marshall-Defense...4.e4-Nf6-5.Nc3-e6,Queen's Gambit Declined,/www.chess.com/openings/Queens-Gambit-Declined-Marshall-Defense...4.e4-Nf6-5.Nc3-e6,White,Win,82.58,76.98,2026-03-16 19:50:06+01:00,1773687006,d4|d5|c4|Nf6|cxd5|Nxd5|e4|Nf6|Nc3|e6|Nf3|Bd7|Bg5|Be7|Bd3|h6|Bh4|Nh7|Bg3|Ng5|Nxg5|Bxg5|O-O|Nc6|d5|Nb4|Bb1|a6|a3|exd5|axb4|dxe4|Nxe4|O-O|Nxg5|hxg5|Be4|c6|Re1|Qc7|Rc1|Qc8|Bb1|Bf5|Bxf5|Qxf5|Re5|Qf6|Qd7|Rfd8|Qxb7|Rab8|Qxa6
5b5db850-2168-11f1-b170-620bca01000f,166033808470,https://www.chess.com/game/live/166033808470,bullet,60+1,True,lstrux,851,ParpasP,851,0,English-Opening-Carls-Bremen-Smyslov-System-4.Bg2-O-O,English Opening,/www.chess.com/openings/English-Opening-Carls-Bremen-Smyslov-System-4.Bg2-O-O,Black,Loss,,,2026-03-16 19:47:34+01:00,1773686854,c4|Nf6|Nc3|e5|g3|Bb4|Bg2|O-O|a3|Bxc3|bxc3|Nc6|d4|exd4|cxd4|d5|c5|Bf5|Nf3|Re8|O-O|b6|Ne5|Nxe5|dxe5|Ne4|c6|Rxe5|f4|Re6|Bb2|Rxc6|Bxe4|Bxe4|Qd4|Rd6|Qxg7#
f3be0286-2167-11f1-b170-620bca01000f,166033694424,https://www.chess.com/game/live/166033694424,bullet,60+1,True,BeppeNumero1,912,ParpasP,859,53,Sicilian-Defense-Taimanov-Variation-5.Nc3,Sicilian Defense,/www.chess.com/openings/Sicilian-Defense-Taimanov-Variation-5.Nc3,Black,Loss,,,2026-03-16 19:45:50+01:00,1773686750,e4|c5|Nf3|e6|d4|cxd4|Nxd4|Nc6|Nc3|Bc5|Be3|Nge7|f3|Nxd4|Bxd4|Bxd4|Qxd4|b6|Qxg7|Rg8|Qxh7|Bb7|O-O-O|Qc7|e5|Qxe5|Bb5|Rc8|Bxd7+|Kd8|Bxe6+|Kc7|Bxc8|Kxc8|Qxf7|Kb8|Rhe1|Qc7|Rxe7|Qxe7|Qxe7|Rxg2|Rd8+|Bc8|Qd7|Rg1+|Kd2|Rg2+|Ke3
b8b6028e-2167-11f1-b8aa-291ec601000f,166033628550,https://www.chess.com/game/live/166033628550,bullet,60+1,True,2simme2,876,ParpasP,866,10,Sicilian-Defense-Taimanov-Variation-5.Be3,Sicilian Defense,/www.chess.com/openings/Sicilian-Defense-Taimanov-Variation-5.Be3,Black,Loss,,,2026-03-16 19:42:53+01:00,1773686573,e4|c5|Nf3|e6|d4|cxd4|Nxd4|Nc6|Be3|Bc5|Nxc6|Bxe3|fxe3|bxc6|Nc3|Ne7|Qb1|O-O|Bd3|d5|exd5|cxd5|O-O|Bb7|Ne2|Rc8|b4|Qb6|Rf3|Nc6|b5|Ne5|Rg3|Nxd3|cxd3|Rc3|Qb2|Rxd3|Qxg7#
d4da28fe-20c1-11f1-8095-cd1a0401000f,165998414916,https://www.chess.com/game/live/165998414916,bullet,60+1,True,ParpasP,874,furnondough,877,-3,Queens-Gambit-Accepted-Central-Variation,Queen's Gambit Accepted,/www.chess.com/openings/Queens-Gambit-Accepted-Central-Variation,White,Win,78.32,74.3,2026-03-15 23:57:33+01:00,1773615453,d4|d5|c4|dxc4|e4|Be6|d5|Bd7|Bxc4|c6|Nc3|cxd5|Nxd5|Nc6|Ne2|e6|Ndf4|Bb4+|Bd2|Bxd2+|Qxd2|Nf6|Ng3|O-O|O-O|e5|Nd3|Be6|Bxe6|fxe6|Qg5|Nxe4|Nxe4|Qxd3|Ng3|Rf5|Qg4|Rf7|Nh5|Qg6|Qxg6|hxg6|Ng3|Raf8|Ne4|Nd4|Rad1|b5|Nd6|Rd7|Nxb5|Nxb5|Rxd7|Kh7|Rfd1|a5|Rd8|Rf4|Rb8|Rb4|b3|Nd4|Rxb4|axb4|f3|Ne2+|Kf2|Nc3|Rd7|Nxa2|Ke3|Nc3|Kd3|Nd5|Ra7|Nf4+|Kc4|Nxg2|Kxb4|Ne3|Kc5|Kh6|b4|Nf5|b5|Ne7|b6|Nd5|b7|Ne7|b8=Q|Kg5|Rxe7|Kf4|Rxg7|Kxf3|Rxg6|e4|Rxe6|e3|Rxe3+|Kxe3|Qg3+|Kd2|h4
5a5542bd-20c1-11f1-af1a-88a88701000f,165998325712,https://www.chess.com/game/live/165998325712,bullet,60+1,True,Ebano_Thread,864,ParpasP,866,-2,Sicilian-Defense-Smith-Morra-Gambit-2...cxd4-3.Qxd4-Nc6,Sicilian Defense,/www.chess.com/openings/Sicilian-Defense-Smith-Morra-Gambit-2...cxd4-3.Qxd4-Nc6,Black,Loss,,,2026-03-15 23:53:47+01:00,1773615227,e4|c5|d4|cxd4|Qxd4|Nc6|Qe3|e5|Nc3|Nf6|Qg5|Bb4|Bd2|d6|O-O-O|O-O|f4|Bxc3|Bxc3|Nxe4|Qg3|Nxg3|hxg3|exf4|gxf4|Re8|Bd3|a6|Bxh7+|Kf8|Bd3|f6|Bc4|Be6|Bxe6|Rxe6|Rh8+|Kf7|Rxd8|Rxd8|Nf3|Re2|g4|Rg2|g5|fxg5|fxg5|Kg6|Nh4+|Kxg5|Nxg2|Rf8|Ne3|Rf3|Nd5|b5|Ne7|Nxe7|Rg1+|Kf4|Rxg7|Nf5|Rf7|Ke4|Kd2|Nh4|Rxf3|Nxf3+|Ke2|Nd4+|Kd2|Nc6|Bh8|b4|c3|bxc3+|bxc3|Na5|a4|Nc4+|Kc2|a5|Kb3|Kd5|Bd4|Ne5|Bb6|Kc6|Bxa5|d5|Bb4|Nd3|a5|Kb5|Ka3|Nxb4|cxb4|d4|Kb3|d3|Kc3|d2|Kxd2|Kxb4|a6|Ka5|a7|Ka6|a8=Q+|Kb6
579f8fee-20aa-11f1-9ab2-960b9501000f,165993198684,https://www.chess.com/game/live/165993198684,bullet,60+1,True,ParpasP,874,MlgJb,867,7,Slav-Defense-3.Nc3,Slav Defense,/www.chess.com/openings/Slav-Defense-3.Nc3,White,Win,,,2026-03-15 21:09:22+01:00,1773605362,d4|d5|c4|c6|Nc3|Bf5|Qb3|b6|cxd5|cxd5|Nf3|e6|Bf4|h6|e3|Bd6|Bg3|Bxg3|hxg3|Nf6|Nb5|O-O|Bd3|a6|Bxf5|exf5|Nc3|Ne4|Nxd5|b5|Nf4|Nc6|O-O|Na5|Qc2|Nc4|b3|Na3|Qd1|b4|Rc1|Nc3|Qd2|Rc8|Nd3|Ne4|Qd1|Rxc1|Qxc1|Nc3|Nxb4|Ne2+|Kh1|Nxc1|Rxc1|Nb5|Nd3|Nd6|Nf4|Ne4|Nh3|g5|Rc6|g4|Nf4|gxf3|Rxa6|fxg2+|Kxg2|Qc8|Ra4|Nd2|g4|Qc6+|Kg3|Ne4+|Kh4|fxg4|Kxg4|Nxf2+|Kg3|Nd1|Nd3|Nc3|Ne5|Nxa4|Nxc6|Rc8|Ne7+|Kg7|Nxc8
e1ecf2c0-20a9-11f1-827c-675e9701000f,165993082124,https://www.chess.com/game/live/165993082124,bullet,60+1,True,ParpasP,866,TheHalloweenJack,889,-23,Englund-Gambit-2.dxe5-Nc6-3.Nf3-Qe7,Englund Gambit,/www.chess.com/openings/Englund-Gambit-2.dxe5-Nc6-3.Nf3-Qe7,White,Win,74.93,89.26,2026-03-15 21:05:15+01:00,1773605115,d4|e5|dxe5|Nc6|Nf3|Qe7|Bf4|Qb4+|Bd2|Qxb2|Nc3|Bb4|Rb1|Qxc3|Rxb4|Qc5|e3|Nxb4|c3|Nc6|Nd4|Nxe5|Be2|Qd5|O-O|Qxa2|Nb5|Kd8|Bg4|Nf6|Bh3|d5|f4|Nc4|Bc1|Bxh3|gxh3|Re8|Qf3|Qa6|Rf2|Qxb5|Bd2|Nxd2|Rxd2|Qc6|e4|Nxe4|Re2
5a8196a4-20a9-11f1-af1a-88a88701000f,165992948400,https://www.chess.com/game/live/165992948400,bullet,60+1,True,DeepBlues2048,830,ParpasP,857,-27,Sicilian-Defense-French-Variation-3.d4-cxd4,Sicilian Defense,/www.chess.com/openings/Sicilian-Defense-French-Variation-3.d4-cxd4,Black,Win,63.41,80.54,2026-03-15 21:01:13+01:00,1773604873,e4|c5|Nf3|e6|d4|cxd4|Qxd4|Nc6|Qe3|b6|Bb5|Bc5|Qb3|Nd4|Nxd4|Bxd4|O-O|Nf6|c3|Bc5|Bg5|O-O|e5|h6|exf6|hxg5|fxg7|Kxg7|Be2|Rh8|Qc2|Bd6|g3|Bb7|Nd2|Qf6|Ne4|Qh6|h4|gxh4|gxh4|Qxh4|Kg2|Qh3+|Kg1|Qh2#
ebd42803-20a8-11f1-af1a-88a88701000f,165992837548,https://www.chess.com/game/live/165992837548,bullet,60+1,True,ParpasP,849,dinnafashyersel,764,85,Kings-Indian-Defense-Normal-Variation-4.e4-d6-5.Nf3-O-O-6.h3,King's Indian Defense,/www.chess.com/openings/Kings-Indian-Defense-Normal-Variation-4.e4-d6-5.Nf3-O-O-6.h3,White,Win,,,2026-03-15 20:58:31+01:00,1773604711,d4|d6|c4|g6|Nc3|Bg7|e4|Nf6|h3|O-O|Nf3|Nc6|e5|dxe5|dxe5|Qxd1+|Nxd1|Ne4|Bf4|Be6|b3|Rfd8|Ne3|Nd4|Nxd4|Rxd4|Be2|Nd2|Rd1|Rad8|Nc2|Rxf4|Rxd2|Rxd2|Kxd2|Bxe5|g3|Rxf2|Ne3|c6|Ng4|Rg2|Nxe5|Rxg3|Bg4|Bxg4|hxg4|f6|Nd7|Rxg4|Re1|e5|Kd3|h5|Nc5|h4|Rh1|g5|Ne6|Kf7|Nc5|Kg6|Ne4|f5|Nf2
e28279bf-1f12-11f1-8095-cd1a0401000f,165906117434,https://www.chess.com/game/live/165906117434,blitz,180+2,True,ParpasP,1067,MRasyid88,1074,-7,Modern-Defense-with-1-d4-2.c4-Bg7-3.Nc3,Modern Defense,/www.chess.com/openings/Modern-Defense-with-1-d4-2.c4-Bg7-3.Nc3,White,Win,72.56,56.2,2026-03-13 20:35:16+01:00,1773430516,d4|g6|c4|Bg7|Nc3|b6|e4|Bb7|Nf3|Nc6|e5|e6|Bg5|f6|Bh4|Nh6|Bd3|O-O|O-O|Nb4|Bb1|Nf5|Bxf5|exf5|a3|Nc6|Re1|Na5|Qd3|d6|e6|Qe7|d5|c6|Rab1|cxd5|Nxd5|Bxd5|cxd5|Bh6|b4|Nb7|Nd4|Bg5|Nc6|Qe8|Bxg5|fxg5|Rbc1|Nd8|Nd4|g4|h3|gxh3|Qxh3|Qe7|Re3|Qg5|Rc7|h5|Rg3|Qf6|Qxh5
c7cdbb9b-1f11-11f1-b9f3-d4098501000f,165905827862,https://www.chess.com/game/live/165905827862,blitz,180+2,True,MicoSarita,1042,ParpasP,1058,-16,Slav-Defense-Modern-Exchange-Variation...6.g3-Bf5-7.Bg2-e6-8.O-O,Slav Defense,/www.chess.com/openings/Slav-Defense-Modern-Exchange-Variation...6.g3-Bf5-7.Bg2-e6-8.O-O,Black,Win,76.85,82.67,2026-03-13 20:28:12+01:00,1773430092,d4|d5|c4|c6|cxd5|cxd5|Nf3|Nf6|g3|Bf5|Bg2|Nc6|O-O|e6|Nc3|Bb4|Re1|O-O|a3|Ba5|b4|Bb6|Bb2|Rc8|Rc1|Ne4|Na4|Bc7|Nc5|b6|Nxe4|Nxb4|axb4|Bxe4|Nh4|h5|e3|Bh7|Qxh5|Qf6|e4|b5|e5|Qe7|f4|Qxb4|Ra1|Qxb2|Red1|Bb6|Nf3|Be4
749e6a65-1f11-11f1-af1a-88a88701000f,165905742380,https://www.chess.com/game/live/165905742380,blitz,180+2,True,DocPw,1081,ParpasP,1050,31,Sicilian-Defense-Bowdler-Attack-2...e6-3.Nc3,Sicilian Defense,/www.chess.com/openings/Sicilian-Defense-Bowdler-Attack-2...e6-3.Nc3,Black,Loss,76.82,60.52,2026-03-13 20:21:00+01:00,1773429660,e4|c5|Nc3|e6|Bc4|d5|exd5|exd5|Bxd5|Nf6|Bb3|Nc6|Nf3|Bg4|O-O|Bd6|Re1+|Be6|Bxe6|fxe6|Rxe6+|Kf7|Ng5+|Kf8|Qf3|Nd4|Qxb7|Nxe6|Nxe6+|Ke8|Nxd8|Kxd8|Qxa8+|Kc7|Qxh8|Kc6|Qxg7|Nh5|Qh6|a6
efc663eb-1f10-11f1-ae4b-2d6f7801000f,165905605392,https://www.chess.com/game/live/165905605392,blitz,180+2,True,ParpasP,1058,Is_that_sooo,1079,-21,Queens-Pawn-Opening-St-George-Defense-2.c4-b5-3.e4,Quenn's Pawn Opening,/www.chess.com/openings/Queens-Pawn-Opening-St-George-Defense-2.c4-b5-3.e4,White,Loss,,,2026-03-13 20:18:44+01:00,1773429524,d4|a6|c4|b5|e4|Bb7|a4|bxc4|Bxc4|e6|Nc3|c5|d5|exd5|Nxd5|Nc6|Ne2|Ne5|Ba2|c4|O-O|Bc5|Qc2|Bxd5|exd5|Nf6|Bxc4|Nxc4|Qxc4|Qb6|Rd1|O-O|Bg5|Bxf2+|Kh1|Rfe8|Bxf6|Qxf6|Rf1|Rac8|Qxa6|Qxa6
ae0a0aa8-1f0f-11f1-8095-cd1a0401000f,165905271812,https://www.chess.com/game/live/165905271812,blitz,180+2,True,bilboo1212,1038,ParpasP,1066,-28,Sicilian-Defense-Normal-Line-5.Bd3-Nc6-6.Be3,Sicilian Defense,/www.chess.com/openings/Sicilian-Defense-Normal-Line-5.Bd3-Nc6-6.Be3,Black,Win,70.84,73.18,2026-03-13 20:13:59+01:00,1773429239,e4|c5|Nf3|e6|d4|cxd4|Nxd4|Nc6|Be3|Nf6|Bd3|Be7|Nc3|O-O|O-O|e5|Nf5|Bb4|Qf3|Bxc3|bxc3|d6|Qg3|Bxf5|exf5|Nh5|Qg4|Nf6|Qg3|e4|Bh6|Nh5|Qg4|exd3|cxd3|Qf6|Bg5|Qxc3|Qxh5|h6|Bxh6|gxh6|Qxh6|Ne5|Rac1|Qxd3|f6|Qg6|Qf4|Nd3|Qxd6|Nxc1|Rxc1|Rad8|Qe7|Rfe8|Qxb7|Qxf6|h3|Qd4|Qf3|Qd2|Rc4|Qd1+|Kh2|Qxf3|gxf3|Rd2|Rg4+|Kh7|Kg3|Rxa2|f4|Ree2|Rh4+|Kg6|Kg4|Rxf2|Rh5|Rg2+|Kh4|Ra4
ab625f85-1f0e-11f1-82ce-ce261401000f,165905002088,https://www.chess.com/game/live/165905002088,blitz,180+2,True,ParpasP,1058,tornacl00,1049,9,Queens-Gambit-Accepted-Central-Variation-Rubinstein-Defense-4.Nf3-cxd4,Queen's Gambit Accepted,/www.chess.com/openings/Queens-Gambit-Accepted-Central-Variation-Rubinstein-Defense-4.Nf3-cxd4,White,Draw,82.1,79.65,2026-03-13 20:06:01+01:00,1773428761,d4|d5|c4|dxc4|e4|c5|Nf3|cxd4|Bxc4|d3|Qb3|e6|Bxd3|Nf6|O-O|Bd6|e5|Ng4|exd6|Qxd6|Nc3|O-O|h3|Nxf2|Rxf2|Qxd3|Bf4|Nc6|Rd1|Qf5|Bh2|b6|Nd4|Qc5|Nxc6|Qxc6|Rd6|Qb7|Nb5|a6|Nd4|b5|Qf3|Qxf3|Rxf3|Bb7|Rf2|Rac8|Rb6|Rc1+|Rf1|Rc4|Rxb7|Rxd4|Ra7|Rd2|Rf2|Rd1+|Rf1|Rd2|Rf2|Rd1+|Rf1|Rd2
12e06e67-1f0d-11f1-b9f3-d4098501000f,165904571216,https://www.chess.com/game/live/165904571216,blitz,180+2,True,ParpasP,1058,Willsman,1055,3,Queens-Pawn-Opening-Horwitz-Defense-2.c4,Quenn's Pawn Opening,/www.chess.com/openings/Queens-Pawn-Opening-Horwitz-Defense-2.c4,White,Win,96.82,54.92,2026-03-13 19:51:13+01:00,1773427873,d4|e6|c4|c6|Nc3|Bb4|e4|Qh4|Bd3|Nf6|Nf3|Qg4|O-O|O-O|e5|Ne8|Bxh7+|Kxh7|Ng5+|Kg8|Qxg4|g6|Qh4|f6|Qh7#
1ed748fc-1f0c-11f1-af1a-88a88701000f,165904310456,https://www.chess.com/game/live/165904310456,blitz,180+2,True,Mathias7478,1012,ParpasP,1050,-38,Slav-Defense-3.Nc3-Nf6-4.Bg5,Slav Defense,/www.chess.com/openings/Slav-Defense-3.Nc3-Nf6-4.Bg5,Black,Loss,64.99,52.15,2026-03-13 19:47:19+01:00,1773427639,d4|d5|c4|c6|Nc3|Nf6|Bg5|Ne4|Nxe4|dxe4|e3|Bf5|Ne2|Bg6|Nf4|Qa5+|Qd2|Qxg5|O-O-O|e6|Ne2|Bd6|Nc3|O-O|Qc2|f5|d5|cxd5|cxd5|Bf7|Nb5|Be5|d6|a6|Nc7|Ra7|d7|Bxc7|Qxc7|Nc6|Bc4|Qxg2|Rhg1|Qxf2|Bxe6|Bxe6|d8=Q|Qxe3+|Kb1|Bf7|Qxf8+|Kxf8|Qc8+|Be8|Qxf5+|Kg8|Qe6+|Kh8|Qxe8#
13a68ee2-1f0b-11f1-ae4b-2d6f7801000f,165904021356,https://www.chess.com/game/live/165904021356,blitz,180+2,True,GherciuCorneliu,1120,ParpasP,1059,61,Alapin-Sicilian-Defense...3.Nf3-Nc6-4.d4-cxd4-5.cxd4,Alapin Sicilian Defense,/www.chess.com/openings/Alapin-Sicilian-Defense...3.Nf3-Nc6-4.d4-cxd4-5.cxd4,Black,Loss,,,2026-03-13 19:40:28+01:00,1773427228,e4|c5|c3|e6|d4|cxd4|cxd4|Nc6|Nf3|Bb4+|Bd2|Bxd2+|Nbxd2|Nge7|Bb5|Qb6|Bxc6|Nxc6|Nb3|O-O|O-O|a5|a4|Nb4|Rb1|d5|exd5|Nxd5|Nc5|Qc7|Ne5|b6|Ne4|f6|Nf3|Bb7|Ned2|Rad8|Rc1|Qf4|Nc4|Ba6|Re1|Rc8|b3|Nb4|Rxe6|Bxc4|bxc4|Nc6|d5|Ne5|Nxe5|fxe5|Qe1|Rxc4|Rxc4|Qxc4|Rxb6|Qxd5|Rb5|Qc4|Rxa5
